query_pid,query_wid,n_rel,s1_rel_ranks,s1_first,s1_ap,s1_top1,cov_K5,hyb_first_K5,hyb_ap_K5,hyb_top1_K5,rr_first_K5,rr_ap_K5,hub_first_K5,hub_ap_K5,hub_top1_K5,cov_K10,hyb_first_K10,hyb_ap_K10,hyb_top1_K10,rr_first_K10,rr_ap_K10,hub_first_K10,hub_ap_K10,hub_top1_K10,cov_K20,hyb_first_K20,hyb_ap_K20,hyb_top1_K20,rr_first_K20,rr_ap_K20,hub_first_K20,hub_ap_K20,hub_top1_K20,cov_K30,hyb_first_K30,hyb_ap_K30,hyb_top1_K30,rr_first_K30,rr_ap_K30,hub_first_K30,hub_ap_K30,hub_top1_K30,cov_K50,hyb_first_K50,hyb_ap_K50,hyb_top1_K50,rr_first_K50,rr_ap_K50,hub_first_K50,hub_ap_K50,hub_top1_K50,cov_K100,hyb_first_K100,hyb_ap_K100,hyb_top1_K100,rr_first_K100,rr_ap_K100,hub_first_K100,hub_ap_K100,hub_top1_K100,cov_K200,hyb_first_K200,hyb_ap_K200,hyb_top1_K200,rr_first_K200,rr_ap_K200,hub_first_K200,hub_ap_K200,hub_top1_K200,cov_K500,hyb_first_K500,hyb_ap_K500,hyb_top1_K500,rr_first_K500,rr_ap_K500,hub_first_K500,hub_ap_K500,hub_top1_K500
P_36160,W_6437,12,34;102;286;396;651;707;1221;1499;1569;2055;2268;7462,34,0.009492302814164218,P_287010,0,34,0.0094923,P_116825,34,0.0094923,34,0.0094923,P_116825,0,34,0.0094923,P_116825,34,0.0094923,34,0.0094923,P_116825,0,34,0.0094923,P_116825,34,0.0094923,34,0.0094923,P_116825,0,34,0.0094923,P_361293,34,0.0094923,34,0.0094923,P_361293,1,29,0.00991489,P_361293,29,0.00991489,37,0.00929357,P_361293,1,56,0.00852942,P_361293,59,0.00845375,71,0.00821503,P_609600,2,9,0.01633326,P_161480,8,0.01733915,8,0.01707713,P_161480,4,11,0.02141208,P_161480,14,0.02342225,12,0.02504802,P_755217
P_361600,W_18,12,3;25;44;57;97;173;316;608;642;906;1734;1972,3,0.059226165174719854,P_298749,1,1,0.11478172,P_493609,1,0.11478172,1,0.11478172,P_493609,1,1,0.11478172,P_493609,1,0.11478172,1,0.11478172,P_493609,1,1,0.11478172,P_493609,1,0.11478172,1,0.11478172,P_493609,2,2,0.08311505,P_155536,2,0.09025791,1,0.19144839,P_493609,3,1,0.13320975,P_493609,2,0.10432718,1,0.21701657,P_493609,5,2,0.10815614,P_155536,4,0.0944654,1,0.29146904,P_493609,6,3,0.07921863,P_155536,6,0.06267135,1,0.26135565,P_493609,7,3,0.07623985,P_449243,8,0.04980374,1,0.26562794,P_493609
P_361604,W_6403,12,1;2;7;9;15;25;161;279;887;1300;1600;2989,1,0.2956024910101624,P_6403,2,1,0.29560249,P_6403,1,0.29560249,1,0.29560249,P_6404,4,1,0.33297022,P_6403,1,0.35380355,1,0.38951783,P_6404,5,1,0.30176531,P_6404,1,0.29388291,1,0.4311845,P_6404,6,1,0.37379134,P_6404,1,0.36141598,1,0.50840672,P_6404,6,1,0.33761548,P_6404,1,0.32146228,1,0.49650196,P_6404,6,1,0.30212931,P_6404,1,0.29153178,1,0.48062895,P_6404,7,1,0.28269492,P_6404,1,0.27499308,1,0.50243311,P_6404,8,1,0.28604033,P_6404,1,0.28292754,1,0.51777023,P_6404
P_361606,W_4468,12,31;168;582;665;1950;2649;3460;4303;4350;6083;6202;6600,31,0.00594571627239775,P_21295,0,31,0.00594572,P_21295,31,0.00594572,31,0.00594572,P_486239,0,31,0.00594572,P_21295,31,0.00594572,31,0.00594572,P_486239,0,31,0.00594572,P_21295,31,0.00594572,31,0.00594572,P_486239,0,31,0.00594572,P_21295,31,0.00594572,31,0.00594572,P_486239,1,31,0.00594572,P_21295,32,0.00586171,31,0.00594572,P_486239,1,52,0.00486011,P_21295,57,0.00471953,51,0.00489153,P_97916,2,67,0.00564601,P_21295,67,0.00547005,69,0.00534587,P_97916,2,84,0.00489153,P_21295,103,0.00423195,93,0.00446362,P_97916
P_36161,W_6437,12,1;19;21;24;34;57;139;279;282;1037;3007;6610,1,0.14943117946256634,P_6437,1,1,0.14943118,P_6437,1,0.14943118,1,0.14943118,P_6437,1,1,0.14943118,P_6437,1,0.14943118,1,0.14943118,P_6437,2,1,0.15347976,P_6437,1,0.15347976,1,0.17399258,P_6437,4,1,0.22285108,P_6437,1,0.22285108,1,0.24502433,P_6437,5,1,0.22289294,P_6437,1,0.22718553,1,0.31464773,P_6437,6,1,0.286871,P_6437,1,0.28628962,1,0.37870271,P_6437,7,1,0.28105638,P_6437,1,0.28034803,1,0.40229824,P_6437,9,1,0.32811762,P_6437,1,0.35319238,1,0.50388724,P_6437
P_361632,W_4468,12,79;223;290;478;510;797;1227;1899;1911;2218;4051;7897,79,0.00675356827664588,P_266810,0,79,0.00675357,P_266810,79,0.00675357,79,0.00675357,P_173747,0,79,0.00675357,P_134262,79,0.00675357,79,0.00675357,P_173747,0,79,0.00675357,P_857,79,0.00675357,79,0.00675357,P_173747,0,79,0.00675357,P_857,79,0.00675357,79,0.00675357,P_173747,0,79,0.00675357,P_857,79,0.00675357,79,0.00675357,P_173747,1,85,0.00667911,P_738820,83,0.00670273,58,0.0071355,P_738820,1,157,0.0062295,P_738820,158,0.00622614,83,0.00670273,P_738820,4,90,0.00627792,P_738820,72,0.00650755,133,0.0070003,P_738820
P_361709,W_111535,12,1;3;6;9;10;13;14;20;28;43;81;869,1,0.4313539773819269,P_604547,2,1,0.45913176,P_112043,1,0.45913176,1,0.45913176,P_112043,5,1,0.45913176,P_112043,1,0.46746509,1,0.50079842,P_112043,8,1,0.41437384,P_112043,1,0.42032622,1,0.49315438,P_112043,9,1,0.35126824,P_112043,1,0.35781216,1,0.52344708,P_112043,10,1,0.28708525,P_112043,1,0.28471266,1,0.47550255,P_112043,11,1,0.23377294,P_112043,1,0.23141255,1,0.43918431,P_112043,11,1,0.20075014,P_112043,1,0.19901108,1,0.39612826,P_112043,11,1,0.18176006,P_112043,1,0.18048758,1,0.3709357,P_112043
P_361788,W_119473,12,63;133;539;644;1156;1737;2224;2535;2688;3585;3786;4444,63,0.005709480823771928,P_786305,0,63,0.00570948,P_698509,63,0.00570948,63,0.00570948,P_698509,0,63,0.00570948,P_698509,63,0.00570948,63,0.00570948,P_698509,0,63,0.00570948,P_698509,63,0.00570948,63,0.00570948,P_698509,0,63,0.00570948,P_698509,63,0.00570948,63,0.00570948,P_767837,0,63,0.00570948,P_698509,63,0.00570948,63,0.00570948,P_767837,1,5,0.0210534,P_698509,7,0.01629149,10,0.01272006,P_767837,2,13,0.01281183,P_146873,19,0.01190553,17,0.0107678,P_146873,2,35,0.00726894,P_146437,51,0.00641775,38,0.00676336,P_146873
P_361814,W_91832,12,534;1364;1424;1681;2026;2281;3946;4306;4941;5102;5439;5719,534,0.00203813204951042,P_45783,0,534,0.00203813,P_94595,534,0.00203813,534,0.00203813,P_94595,0,534,0.00203813,P_94595,534,0.00203813,534,0.00203813,P_94595,0,534,0.00203813,P_415535,534,0.00203813,534,0.00203813,P_415535,0,534,0.00203813,P_415535,534,0.00203813,534,0.00203813,P_415535,0,534,0.00203813,P_415535,534,0.00203813,534,0.00203813,P_415535,0,534,0.00203813,P_415535,534,0.00203813,534,0.00203813,P_415535,0,534,0.00203813,P_415535,534,0.00203813,534,0.00203813,P_415535,0,534,0.00203813,P_689254,534,0.00203813,534,0.00203813,P_415535
P_361930,W_40675,12,1080;1150;1421;1464;1667;1985;2530;3113;3229;3295;4005;4395,1080,0.0025138589312644704,P_75350,0,1080,0.00251386,P_75350,1080,0.00251386,1080,0.00251386,P_401288,0,1080,0.00251386,P_401288,1080,0.00251386,1080,0.00251386,P_401288,0,1080,0.00251386,P_105418,1080,0.00251386,1080,0.00251386,P_401288,0,1080,0.00251386,P_405115,1080,0.00251386,1080,0.00251386,P_351112,0,1080,0.00251386,P_67530,1080,0.00251386,1080,0.00251386,P_67530,0,1080,0.00251386,P_315966,1080,0.00251386,1080,0.00251386,P_315966,0,1080,0.00251386,P_315966,1080,0.00251386,1080,0.00251386,P_315966,0,1080,0.00251386,P_315966,1080,0.00251386,1080,0.00251386,P_315966
P_36202,W_94,12,111;131;142;174;207;376;425;755;848;1658;3495;4243,111,0.013182517783180905,P_225541,0,111,0.01318252,P_189928,111,0.01318252,111,0.01318252,P_435426,0,111,0.01318252,P_189928,111,0.01318252,111,0.01318252,P_435426,0,111,0.01318252,P_189928,111,0.01318252,111,0.01318252,P_435426,0,111,0.01318252,P_189928,111,0.01318252,111,0.01318252,P_189928,0,111,0.01318252,P_189928,111,0.01318252,111,0.01318252,P_189928,0,111,0.01318252,P_292133,111,0.01318252,111,0.01318252,P_189928,4,1,0.10741942,P_280975,1,0.11057295,1,0.20263993,P_280975,7,1,0.35739532,P_57236,1,0.35695129,1,0.45061606,P_127302
P_362055,W_5687,12,3;4;11;13;14;141;153;186;207;292;3383;3741,3,0.16553295296880324,P_343462,2,1,0.2349774,P_599729,1,0.26275518,1,0.26275518,P_455679,2,1,0.2349774,P_599729,1,0.2349774,1,0.26275518,P_455679,5,1,0.36220434,P_613025,1,0.37331545,1,0.36240275,P_455679,5,1,0.34682735,P_613025,1,0.37331545,1,0.35913478,P_455679,5,1,0.36220434,P_613025,1,0.37331545,1,0.3565548,P_455679,5,1,0.36220434,P_613025,1,0.33641069,1,0.35129164,P_455679,8,1,0.49848359,P_528776,1,0.46988084,1,0.48297961,P_528776,10,1,0.60284689,P_251900,1,0.55292969,1,0.62376837,P_528776
P_362170,W_575,12,1;6;17;51;68;160;216;279;383;753;790;810,1,0.15215531007194213,P_28082,1,1,0.15215531,P_28082,1,0.15215531,1,0.15215531,P_28082,2,1,0.20771087,P_28082,1,0.20771087,1,0.20771087,P_28082,3,1,0.25550498,P_200542,1,0.25550498,1,0.25550498,P_28082,3,1,0.25550498,P_200542,1,0.25550498,1,0.25550498,P_28082,3,1,0.25550498,P_200542,1,0.24300498,1,0.23467165,P_28082,5,1,0.36903206,P_200542,1,0.39330455,1,0.32833942,P_28082,6,1,0.35293207,P_200542,1,0.35194805,1,0.30146536,P_28082,9,1,0.34353848,P_200542,1,0.2856339,1,0.32677694,P_28082
P_362233,W_55861,12,2;25;26;36;170;178;190;200;570;813;1137;2609,2,0.08240175866238605,P_177097,1,2,0.08240176,P_177097,2,0.08240176,2,0.08240176,P_177097,1,2,0.08240176,P_177097,3,0.06851287,2,0.08240176,P_177097,1,2,0.08240176,P_177097,5,0.05740176,2,0.08240176,P_177097,3,2,0.10064352,P_177097,7,0.0738578,2,0.13051365,P_177097,4,4,0.07216157,P_177097,11,0.06040031,3,0.11380489,P_177097,4,6,0.05952167,P_69289,11,0.05055545,4,0.10459329,P_69289,8,7,0.05479662,P_69289,16,0.0470229,3,0.13281884,P_69289,8,13,0.03170909,P_69289,29,0.02444202,4,0.10119405,P_5388
P_362255,W_10065,12,3;74;260;342;450;458;554;761;1296;1491;3638;10887,3,0.0373942802251209,P_19791,1,2,0.05128317,P_383231,3,0.03739428,3,0.03739428,P_383231,1,5,0.02628317,P_92195,6,0.02350539,5,0.02628317,P_383231,1,7,0.02152126,P_92195,8,0.02003317,6,0.02350539,P_383231,1,8,0.02003317,P_92195,9,0.01887576,8,0.02003317,P_383231,1,13,0.01602676,P_665384,16,0.01482484,14,0.01556888,P_387356,2,17,0.01731672,P_665384,22,0.01689926,22,0.01455349,P_379622,2,26,0.01397074,P_665384,41,0.01279813,32,0.01207812,P_379622,6,43,0.0175874,P_588422,44,0.01645613,42,0.01489912,P_379622
P_36231,W_5118,12,10;22;33;36;91;123;205;278;353;727;745;1031,10,0.05210277919838451,P_519068,0,10,0.05210278,P_734943,10,0.05210278,10,0.05210278,P_519068,1,4,0.06460278,P_734943,3,0.07154722,5,0.06043611,P_734943,1,5,0.06043611,P_734943,5,0.06043611,7,0.05567421,P_734943,2,2,0.10166988,P_734943,1,0.14333655,3,0.0848048,P_734943,4,1,0.15106792,P_14560,1,0.15559188,2,0.11104187,P_734943,5,1,0.15159346,P_14560,2,0.11368448,3,0.09294734,P_310271,6,1,0.13468999,P_14560,2,0.08802896,3,0.08257324,P_298749,9,2,0.09012887,P_310271,2,0.08086206,6,0.05716261,P_45176
P_36255,W_14019,12,7;10;32;49;78;155;336;356;429;432;2530;5407,7,0.0595876351161036,P_24761,0,7,0.05958764,P_397414,7,0.05958764,7,0.05958764,P_24761,2,2,0.12823843,P_397414,2,0.12823843,1,0.1699051,P_35579,2,2,0.12823843,P_397414,2,0.12823843,1,0.15601621,P_35579,2,3,0.09212732,P_24763,4,0.08518287,1,0.14768287,P_35579,4,2,0.19232691,P_24763,1,0.21987321,1,0.27235337,P_94081,5,2,0.18501744,P_24763,2,0.18755483,1,0.29677339,P_94081,6,2,0.15572568,P_24763,2,0.14327943,1,0.29285765,P_94081,10,2,0.14715233,P_24763,2,0.12626376,1,0.29879917,P_94081
P_362679,W_961,12,1;2;3;4;5;6;7;16;20;27;59;459,1,0.7110795699321789,P_121203,5,1,0.71107957,P_121203,1,0.71107957,1,0.71107957,P_121203,7,1,0.67172772,P_492202,1,0.67172772,1,0.67172772,P_66071,9,1,0.70646335,P_492202,1,0.70204416,1,0.72016077,P_66071,10,1,0.7218716,P_492202,1,0.71526828,1,0.73312932,P_66071,10,1,0.67882997,P_492202,1,0.67057401,1,0.69729377,P_66071,11,1,0.70990536,P_492202,1,0.70555885,1,0.73229996,P_66071,11,1,0.69336524,P_492202,1,0.68852672,1,0.71209202,P_66071,12,1,0.68393916,P_492202,1,0.68273139,1,0.69772283,P_66071
P_362789,W_5102,12,17;36;40;66;75;122;129;272;317;450;562;1212,17,0.04413290032971426,P_368785,0,17,0.0441329,P_368785,17,0.0441329,17,0.0441329,P_284269,0,17,0.0441329,P_498345,17,0.0441329,17,0.0441329,P_498345,1,1,0.12256427,P_53787,1,0.12256427,1,0.12256427,P_53787,1,1,0.12256427,P_53787,1,0.12256427,1,0.12256427,P_53787,3,1,0.13110395,P_53787,1,0.1364431,1,0.15588754,P_53787,5,1,0.12497274,P_53787,1,0.12600675,1,0.14633377,P_53787,7,1,0.11639265,P_53787,1,0.11552744,1,0.13653947,P_53787,10,1,0.10889287,P_53787,1,0.10624134,1,0.12985839,P_53787
P_362836,W_40675,12,348;688;819;1435;1779;2074;2089;2598;2847;2952;5577;7677,348,0.0028707465846420713,P_752251,0,348,0.00287075,P_120078,348,0.00287075,348,0.00287075,P_120078,0,348,0.00287075,P_120078,348,0.00287075,348,0.00287075,P_91792,0,348,0.00287075,P_120078,348,0.00287075,348,0.00287075,P_91792,0,348,0.00287075,P_53042,348,0.00287075,348,0.00287075,P_91792,0,348,0.00287075,P_474446,348,0.00287075,348,0.00287075,P_91792,0,348,0.00287075,P_474446,348,0.00287075,348,0.00287075,P_91792,0,348,0.00287075,P_488194,348,0.00287075,348,0.00287075,P_91792,1,374,0.0028541,P_488194,360,0.00286276,385,0.00284773,P_91792
P_362880,W_122499,12,244;836;990;1451;1994;2020;2317;2676;4463;11064;12358;13350,244,0.002372969419997452,P_118774,0,244,0.00237297,P_151834,244,0.00237297,244,0.00237297,P_151834,0,244,0.00237297,P_554617,244,0.00237297,244,0.00237297,P_554617,0,244,0.00237297,P_554617,244,0.00237297,244,0.00237297,P_554617,0,244,0.00237297,P_554617,244,0.00237297,244,0.00237297,P_657197,0,244,0.00237297,P_554617,244,0.00237297,244,0.00237297,P_657197,0,244,0.00237297,P_554617,244,0.00237297,244,0.00237297,P_657197,0,244,0.00237297,P_554617,244,0.00237297,244,0.00237297,P_657197,1,419,0.00223033,P_554617,416,0.00223176,421,0.00222938,P_657197
P_362881,W_129296,12,313;455;559;729;3278;3640;3892;6042;6093;6187;6374;9582,313,0.002567665956151918,P_198301,0,313,0.00256767,P_368138,313,0.00256767,313,0.00256767,P_411867,0,313,0.00256767,P_21385,313,0.00256767,313,0.00256767,P_411867,0,313,0.00256767,P_21385,313,0.00256767,313,0.00256767,P_411867,0,313,0.00256767,P_30478,313,0.00256767,313,0.00256767,P_30478,0,313,0.00256767,P_30478,313,0.00256767,313,0.00256767,P_30478,0,313,0.00256767,P_30478,313,0.00256767,313,0.00256767,P_30478,0,313,0.00256767,P_30478,313,0.00256767,313,0.00256767,P_30478,2,193,0.00288611,P_30478,184,0.00294919,267,0.00274624,P_30478
P_362901,W_99743,12,72;170;252;407;411;748;1144;1818;3713;4873;5637;6464,72,0.007198033025863096,P_736595,0,72,0.00719803,P_736595,72,0.00719803,72,0.00719803,P_736595,0,72,0.00719803,P_736595,72,0.00719803,72,0.00719803,P_736595,0,72,0.00719803,P_8522,72,0.00719803,72,0.00719803,P_8522,0,72,0.00719803,P_8522,72,0.00719803,72,0.00719803,P_8522,0,72,0.00719803,P_8522,72,0.00719803,72,0.00719803,P_8522,1,34,0.00849161,P_8522,31,0.0087288,28,0.00901682,P_8522,2,41,0.00987053,P_8522,37,0.01004473,15,0.01416189,P_8522,5,77,0.00933455,P_52714,80,0.00944523,30,0.01472271,P_52714
P_362948,W_22084,12,1;3;4;6;10;21;64;79;118;343;773;10337,1,0.3500421081075296,P_22085,3,1,0.39865322,P_22085,1,0.39865322,1,0.39865322,P_22085,5,1,0.46809766,P_22085,1,0.46809766,1,0.46809766,P_22085,5,1,0.46809766,P_22085,1,0.46809766,1,0.46809766,P_22085,6,1,0.52762147,P_22085,1,0.52762147,1,0.52762147,P_22085,6,1,0.52762147,P_22085,1,0.52762147,1,0.52762147,P_22085,8,1,0.66747548,P_22085,1,0.67673474,1,0.67673474,P_22085,9,1,0.74537881,P_22085,1,0.75371214,1,0.75371214,P_22085,10,1,0.83461593,P_22085,1,0.81239371,1,0.83461593,P_22085
P_363180,W_4217,12,7;174;482;981;1480;2143;2370;2399;2880;4269;4651;8402,7,0.015531684852083878,P_287858,0,7,0.01553168,P_95698,7,0.01553168,7,0.01553168,P_95698,1,8,0.01404359,P_95698,7,0.01553168,5,0.02029359,P_385196,1,13,0.01003718,P_366539,12,0.01057137,9,0.01288618,P_379968,1,19,0.00801289,P_366539,19,0.00801289,16,0.00883526,P_379968,1,29,0.00650049,P_156946,30,0.0064047,23,0.00725011,P_379968,1,52,0.00522949,P_366539,63,0.00494967,37,0.00587918,P_379968,2,72,0.00569914,P_156946,60,0.00547039,36,0.00780874,P_379968,3,128,0.00467756,P_82291,129,0.00450916,60,0.00637864,P_82291
P_363252,W_41946,12,30;60;66;80;293;638;1150;1884;2073;3157;4936;5319,30,0.01757644789319252,P_452357,0,30,0.01757645,P_715854,30,0.01757645,30,0.01757645,P_452357,0,30,0.01757645,P_646724,30,0.01757645,30,0.01757645,P_646724,0,30,0.01757645,P_646724,30,0.01757645,30,0.01757645,P_646724,1,14,0.02075105,P_646724,12,0.02174311,7,0.02670343,P_646724,1,23,0.01842186,P_755755,22,0.01858655,12,0.02174311,P_755755,4,4,0.04246452,P_755755,4,0.04272807,1,0.12834485,P_363401,4,4,0.03420657,P_755755,4,0.03367057,1,0.11261336,P_363401,5,6,0.03179502,P_214046,8,0.03051291,1,0.18468399,P_363401
P_363401,W_41946,12,33;58;127;144;179;193;646;1328;1579;1963;5580;5742,33,0.01724349260617616,P_428038,0,33,0.01724349,P_283461,33,0.01724349,33,0.01724349,P_283461,0,33,0.01724349,P_283461,33,0.01724349,33,0.01724349,P_283461,0,33,0.01724349,P_283461,33,0.01724349,33,0.01724349,P_283461,0,33,0.01724349,P_283461,33,0.01724349,33,0.01724349,P_530257,1,12,0.02166268,P_25181,10,0.02305157,1,0.09805157,P_155884,2,18,0.02110394,P_25181,19,0.0211326,2,0.1090669,P_437547,6,1,0.17114073,P_363928,1,0.20013657,1,0.32361091,P_363928,6,1,0.14080966,P_363928,1,0.13033668,1,0.27090406,P_363928
P_36341,W_1347,12,1;40;87;257;263;476;687;1670;1848;2465;2791;3020,1,0.09695706101187773,P_116432,1,1,0.09695706,P_116432,1,0.09695706,1,0.09695706,P_116432,1,1,0.09695706,P_116432,1,0.09695706,1,0.09695706,P_116432,1,1,0.09695706,P_116432,1,0.09695706,1,0.09695706,P_116432,1,1,0.09695706,P_116432,1,0.09695706,1,0.09695706,P_116432,2,1,0.10794191,P_116432,1,0.10794191,1,0.17612373,P_116432,3,1,0.10471946,P_116432,1,0.10487895,1,0.23575016,P_116432,3,1,0.10175341,P_116432,1,0.09974053,1,0.23575016,P_116432,6,1,0.1840676,P_116432,1,0.18120401,1,0.39397122,P_116432
P_363411,W_10212,12,4;8;27;43;138;343;369;528;679;1734;1974;3139,4,0.06836648180117134,P_103771,1,1,0.13086648,P_387417,1,0.13086648,1,0.13086648,P_387417,2,1,0.1655887,P_387417,2,0.12392204,1,0.19336648,P_387417,2,1,0.1655887,P_387417,2,0.12392204,1,0.19336648,P_387417,3,2,0.13251992,P_365614,2,0.13549611,1,0.24660722,P_387417,4,2,0.13748974,P_365614,2,0.1400797,1,0.30552195,P_387417,4,2,0.11236719,P_365614,2,0.10404889,1,0.31524417,P_387417,5,2,0.10473942,P_365614,2,0.0893471,1,0.31438374,P_387417,7,2,0.20453393,P_365614,1,0.22713637,1,0.47014437,P_387417
P_363412,W_51795,12,86;200;218;312;501;586;661;732;944;994;2319;8622,86,0.009639773762522305,P_333695,0,86,0.00963977,P_333695,86,0.00963977,86,0.00963977,P_333695,0,86,0.00963977,P_188902,86,0.00963977,86,0.00963977,P_188902,0,86,0.00963977,P_188902,86,0.00963977,86,0.00963977,P_188902,0,86,0.00963977,P_188902,86,0.00963977,86,0.00963977,P_188902,0,86,0.00963977,P_188902,86,0.00963977,86,0.00963977,P_188902,1,49,0.01037146,P_188902,44,0.01056472,46,0.01048238,P_188902,2,92,0.01021817,P_214467,92,0.01042675,81,0.01051642,P_151903,4,168,0.00868423,P_211439,155,0.00864518,183,0.00873024,P_211439
P_363436,W_54816,12,77;78;399;419;937;2526;3148;4300;4532;4647;5154;7689,77,0.006276807523998407,P_593155,0,77,0.00627681,P_4846,77,0.00627681,77,0.00627681,P_4846,0,77,0.00627681,P_4846,77,0.00627681,77,0.00627681,P_4846,0,77,0.00627681,P_4846,77,0.00627681,77,0.00627681,P_342779,0,77,0.00627681,P_4846,77,0.00627681,77,0.00627681,P_342779,0,77,0.00627681,P_4846,77,0.00627681,77,0.00627681,P_342779,2,3,0.07250225,P_4846,2,0.10028003,1,0.16972447,P_304727,2,3,0.07250225,P_4846,2,0.10028003,1,0.16972447,P_304727,4,1,0.20996903,P_471838,1,0.20163569,1,0.31830236,P_471838
P_36344,W_3321,12,5;8;44;101;109;127;335;386;1035;1844;2146;3695,5,0.05958453639668179,P_599729,1,1,0.1262512,P_124676,1,0.1262512,1,0.1262512,P_124676,2,1,0.1887512,P_11806,1,0.1887512,1,0.1887512,P_11806,2,1,0.14708454,P_11806,1,0.1387512,1,0.16097343,P_11806,2,1,0.14708454,P_11806,1,0.13319565,1,0.14708454,P_11806,3,1,0.14556938,P_11806,1,0.14329666,1,0.17265272,P_11806,3,1,0.12265272,P_11806,1,0.11937755,2,0.10110968,P_416982,6,1,0.14033686,P_11806,1,0.14120134,2,0.14629046,P_416982,8,1,0.12501064,P_11806,1,0.1201248,2,0.12839857,P_416982
P_363529,W_5915,12,3;10;22;40;357;368;626;736;1400;1426;1744;2824,3,0.07050470158260462,P_564931,1,1,0.12606026,P_22963,1,0.12606026,1,0.12606026,P_22963,2,1,0.13717137,P_22963,1,0.13717137,1,0.16494915,P_22963,2,1,0.12791211,P_22963,1,0.12791211,1,0.16494915,P_22963,3,1,0.20409056,P_511519,1,0.17281628,1,0.24386329,P_511519,4,1,0.23752271,P_511519,1,0.22108551,1,0.32302995,P_511519,4,1,0.23116004,P_511519,1,0.21484437,1,0.32302995,P_511519,4,1,0.22779186,P_511519,1,0.18506699,1,0.31191884,P_511519,6,1,0.19205551,P_511519,1,0.13958659,1,0.30856435,P_511519
P_363648,W_64650,12,730;862;1003;1055;2136;3085;3468;3761;3900;4709;8266;9211,730,0.0021640533093172393,P_397072,0,730,0.00216405,P_469260,730,0.00216405,730,0.00216405,P_469260,0,730,0.00216405,P_469260,730,0.00216405,730,0.00216405,P_384275,0,730,0.00216405,P_469260,730,0.00216405,730,0.00216405,P_384275,0,730,0.00216405,P_469260,730,0.00216405,730,0.00216405,P_384275,0,730,0.00216405,P_368313,730,0.00216405,730,0.00216405,P_384275,0,730,0.00216405,P_368313,730,0.00216405,730,0.00216405,P_384275,0,730,0.00216405,P_368313,730,0.00216405,730,0.00216405,P_720786,0,730,0.00216405,P_368313,730,0.00216405,730,0.00216405,P_720786
P_363769,W_41946,12,10;110;133;715;737;872;1037;1630;2242;4817;6856;7394,10,0.015081120934597942,P_748447,0,10,0.01508112,P_70528,10,0.01508112,10,0.01508112,P_672420,1,1,0.09008112,P_155884,1,0.09008112,1,0.09008112,P_155884,1,1,0.09008112,P_155884,1,0.09008112,1,0.09008112,P_155884,1,1,0.09008112,P_155884,1,0.09008112,1,0.09008112,P_155884,1,1,0.09008112,P_155884,1,0.09008112,1,0.09008112,P_155884,1,1,0.09008112,P_155884,1,0.09008112,1,0.09008112,P_155884,3,1,0.10941354,P_155884,1,0.12252856,1,0.18043627,P_155884,3,1,0.099235,P_155884,2,0.05610019,1,0.14918627,P_155884
P_363772,W_41946,12,11;37;38;247;344;536;546;731;843;1323;5427;6300,11,0.025980382017404182,P_13805,0,11,0.02598038,P_13805,11,0.02598038,11,0.02598038,P_420051,0,11,0.02598038,P_213104,11,0.02598038,11,0.02598038,P_420051,1,2,0.06007129,P_472454,2,0.06007129,1,0.10173796,P_363401,1,2,0.06007129,P_472454,2,0.06007129,1,0.10173796,P_363401,3,1,0.23648784,P_363928,1,0.23648784,1,0.25732117,P_155884,3,1,0.21565451,P_363928,1,0.19898784,1,0.23648784,P_155884,3,1,0.20176562,P_363928,1,0.16091594,1,0.22398784,P_155884,5,2,0.16826386,P_164393,3,0.1340788,2,0.21671548,P_164393
P_363775,W_41946,12,562;797;898;951;1026;1149;1697;1719;5125;5978;7360;8176,562,0.003091735045777371,P_135528,0,562,0.00309174,P_40443,562,0.00309174,562,0.00309174,P_321732,0,562,0.00309174,P_40443,562,0.00309174,562,0.00309174,P_321732,0,562,0.00309174,P_11819,562,0.00309174,562,0.00309174,P_11819,0,562,0.00309174,P_11819,562,0.00309174,562,0.00309174,P_11819,0,562,0.00309174,P_11819,562,0.00309174,562,0.00309174,P_11819,0,562,0.00309174,P_11819,562,0.00309174,562,0.00309174,P_11819,0,562,0.00309174,P_11819,562,0.00309174,562,0.00309174,P_11819,0,562,0.00309174,P_11819,562,0.00309174,562,0.00309174,P_11819
P_363860,W_144326,12,1;2;5;6;28;32;43;47;64;200;609;717,1,0.34926377982636186,P_675958,3,1,0.38259711,P_675958,1,0.38259711,1,0.38259711,P_675958,4,1,0.36176378,P_675958,1,0.36176378,1,0.41037489,P_675958,4,1,0.30526125,P_675958,1,0.29712703,1,0.41037489,P_675958,5,1,0.34614011,P_675958,1,0.36231143,1,0.47882727,P_675958,8,1,0.4502383,P_675958,1,0.44847213,1,0.6538713,P_675958,9,1,0.412539,P_675958,1,0.39101146,1,0.65604143,P_675958,10,1,0.39765141,P_675958,1,0.36954522,1,0.67046991,P_675958,10,1,0.37584969,P_675958,1,0.34557048,1,0.66390279,P_675958
