subset,role,wid,pid,raw_frames,silent_fraction,n_nonfinite
coveranalysis,train,W_157893,P_496568,14035,0.0,0
coveranalysis,train,W_24434,P_496605,10804,0.0,0
coveranalysis,train,W_122288,P_496772,24536,0.0,0
coveranalysis,train,W_27474,P_496942,18217,0.0454,0
coveranalysis,train,W_44013,P_497037,18318,0.00022,0
coveranalysis,train,W_54652,P_497188,19842,0.00595,0
coveranalysis,train,W_3079,P_497623,24682,0.00875,0
coveranalysis,train,W_139255,P_497656,21147,0.00189,0
coveranalysis,train,W_31406,P_497743,26562,0.00568,0
coveranalysis,train,W_157989,P_497790,15812,0.00949,0
coveranalysis,train,W_157989,P_497802,17635,0.05291,0
coveranalysis,train,W_137071,P_497933,16194,0.026,0
coveranalysis,train,W_139959,P_497959,16276,0.01389,0
coveranalysis,train,W_140298,P_498034,18935,0.01141,0
coveranalysis,train,W_126927,P_498035,20557,0.0017,0
coveranalysis,train,W_48237,P_498044,36620,0.00011,0
coveranalysis,train,W_158018,P_498288,13109,0.0,0
coveranalysis,train,W_158018,P_498289,22768,0.00483,0
coveranalysis,train,W_158027,P_498363,16261,0.00861,0
coveranalysis,train,W_158031,P_498408,12067,0.00406,0
coveranalysis,train,W_158034,P_498422,19362,0.02464,0
coveranalysis,train,W_54295,P_498446,20047,0.0,0
coveranalysis,train,W_158043,P_498481,12453,0.01622,0
coveranalysis,train,W_122261,P_498488,11351,0.01894,0
coveranalysis,train,W_122320,P_498547,32702,0.02553,0
coveranalysis,train,W_158031,P_498578,10847,0.01512,0
coveranalysis,train,W_158043,P_498580,13430,0.0,0
coveranalysis,train,W_123179,P_499051,17303,0.00988,0
coveranalysis,train,W_54864,P_499243,19460,0.00062,0
coveranalysis,train,W_12752,P_499279,26963,0.01335,0
coveranalysis,train,W_131915,P_499345,17133,0.00041,0
coveranalysis,train,W_59122,P_499452,18081,0.01438,0
coveranalysis,train,W_158140,P_499545,30459,0.00565,0
coveranalysis,train,W_158140,P_499546,23982,0.0083,0
coveranalysis,train,W_49969,P_49969,22225,0.0,0
coveranalysis,train,W_49978,P_49978,16822,0.06052,0
coveranalysis,train,W_49988,P_49988,29809,0.00483,0
coveranalysis,train,W_158159,P_499891,20610,0.0,0
coveranalysis,train,W_158159,P_499892,16387,0.0,0
coveranalysis,train,W_28169,P_500225,36557,0.0,0
coveranalysis,train,W_50031,P_50031,12585,0.00024,0
coveranalysis,train,W_50031,P_50032,21401,0.00397,0
coveranalysis,train,W_158183,P_500348,18147,0.0,0
coveranalysis,train,W_158183,P_500351,19521,5e-05,0
coveranalysis,train,W_158211,P_500641,19471,0.00472,0
coveranalysis,train,W_158211,P_500642,20685,0.0,0
coveranalysis,train,W_158225,P_500688,18804,0.00144,0
coveranalysis,train,W_112534,P_500814,23690,0.0,0
coveranalysis,train,W_52225,P_500955,17543,0.00148,0
coveranalysis,train,W_50868,P_501044,16615,0.01089,0
coveranalysis,train,W_75270,P_501045,22343,9e-05,0
coveranalysis,train,W_111446,P_501063,18323,0.00589,0
coveranalysis,train,W_23853,P_501162,13445,0.00922,0
coveranalysis,train,W_194,P_501175,19298,0.0,0
coveranalysis,train,W_158312,P_501774,26657,0.01531,0
coveranalysis,train,W_158312,P_501775,23360,0.00895,0
coveranalysis,train,W_154404,P_501885,13519,0.00229,0
coveranalysis,train,W_14746,P_501976,18421,0.0,0
coveranalysis,train,W_158344,P_502157,14094,0.0,0
coveranalysis,train,W_22054,P_50225,22373,0.0,0
coveranalysis,train,W_158356,P_502273,34013,0.00141,0
coveranalysis,train,W_158356,P_502274,33181,0.0016,0
coveranalysis,train,W_158246,P_502341,16140,0.0,0
coveranalysis,train,W_158368,P_502369,18119,0.03328,0
coveranalysis,train,W_158368,P_502371,16953,0.03987,0
coveranalysis,train,W_9593,P_502446,15347,0.0,0
coveranalysis,train,W_5025,P_5025,27587,0.00207,0
coveranalysis,train,W_82470,P_502668,22983,0.0,0
coveranalysis,train,W_158397,P_502782,13790,0.0,0
coveranalysis,train,W_135060,P_502810,21157,0.03011,0
coveranalysis,train,W_158430,P_503026,13462,0.00966,0
coveranalysis,train,W_50314,P_50314,19239,0.0,0
coveranalysis,train,W_128743,P_503232,20346,0.0115,0
coveranalysis,train,W_158464,P_503245,15242,0.00669,0
coveranalysis,train,W_158464,P_503246,16398,0.01689,0
coveranalysis,train,W_158474,P_503261,13963,0.02414,0
coveranalysis,train,W_158452,P_503379,27853,0.0,0
coveranalysis,train,W_50349,P_50349,17968,0.00607,0
coveranalysis,train,W_158452,P_503494,24840,0.00185,0
coveranalysis,train,W_50350,P_50350,15653,0.00907,0
coveranalysis,train,W_158496,P_503556,13369,0.07233,0
coveranalysis,train,W_158496,P_503557,17779,0.0,0
coveranalysis,train,W_156686,P_503685,13275,0.02576,0
coveranalysis,train,W_19083,P_503699,38101,0.00556,0
coveranalysis,train,W_158518,P_503792,23643,0.00025,0
coveranalysis,train,W_158518,P_503793,19614,0.0024,0
coveranalysis,train,W_158520,P_503798,20604,0.00189,0
coveranalysis,train,W_158520,P_503799,17490,0.00337,0
coveranalysis,train,W_1258,P_503846,17239,6e-05,0
coveranalysis,train,W_4637,P_504081,20659,5e-05,0
coveranalysis,train,W_114549,P_504125,17862,0.0192,0
coveranalysis,train,W_158566,P_504300,12504,0.0016,0
coveranalysis,train,W_158566,P_504302,11728,0.00546,0
coveranalysis,train,W_50457,P_50458,29983,0.006,0
coveranalysis,train,W_158639,P_504957,12736,0.0,0
coveranalysis,train,W_127967,P_504961,13080,0.0,0
coveranalysis,train,W_158670,P_505253,17923,0.0207,0
coveranalysis,train,W_158671,P_505254,19174,5e-05,0
coveranalysis,train,W_158671,P_505255,20512,0.00371,0
coveranalysis,train,W_158688,P_505413,17172,0.02318,0
coveranalysis,train,W_158688,P_505414,20163,0.0,0
coveranalysis,train,W_129975,P_505428,14660,0.00027,0
coveranalysis,train,W_129975,P_505468,15566,0.00013,0
coveranalysis,train,W_102506,P_505525,22273,0.00395,0
coveranalysis,train,W_158670,P_505556,23863,0.02766,0
coveranalysis,train,W_158714,P_505698,15162,0.02223,0
coveranalysis,train,W_100147,P_505895,36979,0.01961,0
coveranalysis,train,W_158736,P_505973,19201,0.00141,0
coveranalysis,train,W_131540,P_506143,12881,0.01436,0
coveranalysis,train,W_133598,P_506236,22040,0.00549,0
coveranalysis,train,W_27705,P_506327,25547,0.0,0
coveranalysis,train,W_158764,P_506377,19279,0.00166,0
coveranalysis,train,W_158764,P_506378,26869,0.00056,0
coveranalysis,train,W_158766,P_506381,23073,0.00416,0
coveranalysis,train,W_63,P_506484,12623,0.0,0
coveranalysis,train,W_55539,P_506493,20761,0.03969,0
coveranalysis,train,W_142912,P_506532,11144,0.00772,0
coveranalysis,train,W_50656,P_50656,40208,0.004,0
coveranalysis,train,W_50660,P_50660,23626,0.0,0
coveranalysis,train,W_27174,P_50665,22267,0.00341,0
coveranalysis,train,W_11764,P_506680,25817,8e-05,0
coveranalysis,train,W_158819,P_506731,13897,0.00094,0
coveranalysis,train,W_158819,P_506733,19160,0.0,0
coveranalysis,train,W_50679,P_50679,18089,0.00791,0
coveranalysis,train,W_124813,P_507230,13360,0.02687,0
coveranalysis,train,W_59675,P_507310,13789,0.01421,0
coveranalysis,train,W_158886,P_507337,19913,5e-05,0
coveranalysis,train,W_158886,P_507338,15841,0.00442,0
coveranalysis,train,W_158897,P_507387,18019,0.0,0
coveranalysis,train,W_158937,P_507581,21627,0.0,0
coveranalysis,train,W_158937,P_507582,17301,0.00017,0
coveranalysis,train,W_130627,P_507739,18062,0.00731,0
coveranalysis,train,W_158979,P_507766,19137,0.04922,0
coveranalysis,train,W_158639,P_508315,13988,0.00265,0
coveranalysis,train,W_156915,P_508345,30758,0.01629,0
coveranalysis,train,W_159055,P_508387,20229,0.00885,0
coveranalysis,train,W_159056,P_508394,21371,0.0,0
coveranalysis,train,W_159056,P_508395,16982,0.0,0
coveranalysis,train,W_5080,P_5085,16842,0.0,0
coveranalysis,train,W_129931,P_508637,12394,0.01162,0
coveranalysis,train,W_50868,P_50868,13991,0.00915,0
coveranalysis,train,W_5088,P_5087,26383,0.0075,0
coveranalysis,train,W_159087,P_508700,12829,0.02261,0
coveranalysis,train,W_159087,P_508701,13263,0.01297,0
coveranalysis,train,W_50871,P_50871,26494,0.00083,0
coveranalysis,train,W_159105,P_508991,13332,0.0003,0
coveranalysis,train,W_50937,P_50937,22658,0.00062,0
coveranalysis,train,W_28075,P_509645,18581,0.00231,0
coveranalysis,train,W_159105,P_509779,15293,0.02387,0
coveranalysis,train,W_43007,P_509966,12543,0.00024,0
coveranalysis,train,W_159203,P_509979,29807,0.00127,0
coveranalysis,train,W_159203,P_509994,25843,0.03452,0
coveranalysis,train,W_159207,P_510013,22279,0.01154,0
coveranalysis,train,W_159217,P_510161,17033,0.01585,0
coveranalysis,train,W_26734,P_51017,14297,0.00413,0
coveranalysis,train,W_159236,P_510275,18498,0.0,0
coveranalysis,train,W_159236,P_510281,40718,0.00128,0
coveranalysis,train,W_159010,P_510397,19741,0.0,0
coveranalysis,train,W_113181,P_510436,20379,0.00064,0
coveranalysis,train,W_35846,P_510563,19604,5e-05,0
coveranalysis,train,W_120520,P_510578,20504,0.01049,0
coveranalysis,train,W_146570,P_510582,19246,0.00727,0
coveranalysis,train,W_159280,P_510681,22139,0.0,0
coveranalysis,train,W_159280,P_510682,24341,0.00518,0
coveranalysis,train,W_133472,P_510729,21123,0.00814,0
coveranalysis,train,W_51095,P_51095,19927,0.0001,0
coveranalysis,train,W_5111,P_5111,14073,0.00924,0
coveranalysis,train,W_107459,P_511212,14050,0.0,0
coveranalysis,train,W_159340,P_511253,22364,0.0,0
coveranalysis,train,W_159340,P_511292,23222,0.00805,0
coveranalysis,train,W_159349,P_511348,15953,0.021,0
coveranalysis,train,W_159349,P_511349,16491,0.00982,0
coveranalysis,train,W_120368,P_511373,22895,0.00817,0
coveranalysis,train,W_21554,P_51148,15417,0.0382,0
coveranalysis,train,W_158225,P_511482,19180,0.0,0
coveranalysis,train,W_159380,P_511559,20980,0.0,0
coveranalysis,train,W_5115,P_5116,14650,0.0028,0
coveranalysis,train,W_7143,P_511603,14790,0.01197,0
coveranalysis,train,W_311,P_511679,26157,0.00375,0
coveranalysis,train,W_159393,P_511721,19122,0.00235,0
coveranalysis,train,W_159394,P_511725,19502,0.00149,0
coveranalysis,train,W_159394,P_511726,18781,0.00942,0
coveranalysis,train,W_31164,P_511733,11563,0.00017,0
coveranalysis,train,W_121461,P_511746,28591,7e-05,0
coveranalysis,train,W_51184,P_51184,11224,0.00267,0
coveranalysis,train,W_159413,P_511844,18199,0.00016,0
coveranalysis,train,W_159413,P_511845,23465,0.00631,0
coveranalysis,train,W_159430,P_511895,20206,0.01118,0
coveranalysis,train,W_51184,P_51192,16774,0.00304,0
coveranalysis,train,W_137028,P_512009,16542,0.0,0
coveranalysis,train,W_159217,P_512029,17142,0.00117,0
coveranalysis,train,W_159442,P_512031,20586,0.01501,0
coveranalysis,train,W_159442,P_512032,18893,0.00201,0
coveranalysis,train,W_159444,P_512053,15916,0.00258,0
coveranalysis,train,W_159444,P_512055,20229,0.10455,0
coveranalysis,train,W_159458,P_512169,22270,0.00418,0
coveranalysis,train,W_159459,P_512170,18114,0.02672,0
coveranalysis,train,W_159459,P_512171,17692,0.00531,0
coveranalysis,train,W_115539,P_512192,34097,0.0,0
coveranalysis,train,W_112342,P_512267,23698,0.01182,0
coveranalysis,train,W_159480,P_512314,15895,0.00881,0
coveranalysis,train,W_159480,P_512319,18445,0.01339,0
coveranalysis,train,W_159393,P_512321,17226,0.00511,0
coveranalysis,train,W_21143,P_512368,12343,0.00032,0
coveranalysis,train,W_51246,P_51246,26082,0.0,0
coveranalysis,train,W_159509,P_512480,23330,0.01012,0
coveranalysis,train,W_164686,P_512492,16890,0.02114,0
coveranalysis,train,W_159466,P_512507,16221,0.0,0
coveranalysis,train,W_17547,P_512517,13443,0.00394,0
coveranalysis,train,W_159520,P_512555,20297,0.00059,0
coveranalysis,train,W_159520,P_512557,18934,0.00143,0
coveranalysis,train,W_159466,P_512644,17082,0.00943,0
coveranalysis,train,W_159010,P_512855,12965,0.0,0
coveranalysis,train,W_159430,P_512935,20516,0.0078,0
coveranalysis,train,W_159622,P_513327,11758,0.0,0
coveranalysis,train,W_141427,P_513329,15769,6e-05,0
coveranalysis,train,W_159622,P_513330,14649,7e-05,0
coveranalysis,train,W_150990,P_513435,14609,0.01082,0
coveranalysis,train,W_127600,P_513453,28009,0.00364,0
coveranalysis,train,W_159671,P_513576,10751,0.02418,0
coveranalysis,train,W_51071,P_51367,17774,0.01007,0
coveranalysis,train,W_51369,P_51369,18201,0.0,0
coveranalysis,train,W_119254,P_513732,14415,0.00513,0
coveranalysis,train,W_159706,P_513847,29328,0.0002,0
coveranalysis,train,W_159706,P_513854,24828,0.00242,0
coveranalysis,train,W_34357,P_513888,17804,0.06543,0
coveranalysis,train,W_159721,P_513894,15347,0.00052,0
coveranalysis,train,W_159721,P_513897,13634,0.0,0
coveranalysis,train,W_159723,P_513924,18669,0.00021,0
coveranalysis,train,W_159723,P_513925,20615,0.05802,0
coveranalysis,train,W_159724,P_513946,21283,0.02114,0
coveranalysis,train,W_159724,P_513947,18367,0.00789,0
coveranalysis,train,W_94674,P_514181,24683,0.01272,0
coveranalysis,train,W_159770,P_514328,20070,0.0004,0
coveranalysis,train,W_159770,P_514332,41037,0.0001,0
coveranalysis,train,W_177159,P_514576,11146,0.00915,0
coveranalysis,train,W_115543,P_514650,15683,6e-05,0
coveranalysis,train,W_159784,P_514655,11498,0.00017,0
coveranalysis,train,W_152098,P_514665,14577,0.0,0
coveranalysis,train,W_159784,P_514933,24665,0.0,0
coveranalysis,train,W_138065,P_515016,15357,0.0,0
coveranalysis,train,W_117176,P_515032,13683,0.01272,0
coveranalysis,train,W_159824,P_515141,13401,0.01157,0
coveranalysis,train,W_159824,P_515142,14739,0.01913,0
coveranalysis,train,W_134017,P_515166,16457,0.00978,0
coveranalysis,train,W_38305,P_51534,39274,0.0,0
coveranalysis,train,W_159877,P_515396,25671,0.00358,0
coveranalysis,train,W_158246,P_515680,12047,0.0,0
coveranalysis,train,W_32185,P_515829,16650,0.0,0
coveranalysis,train,W_127588,P_515843,18807,0.0,0
coveranalysis,train,W_133183,P_516079,17177,0.00763,0
coveranalysis,train,W_2881,P_516266,13353,0.07646,0
coveranalysis,train,W_159962,P_516293,25998,0.00015,0
coveranalysis,train,W_159962,P_516294,30663,0.00789,0
coveranalysis,train,W_156663,P_516468,26470,0.00227,0
coveranalysis,train,W_127892,P_516591,16889,0.03872,0
coveranalysis,train,W_160031,P_516802,19885,0.00538,0
coveranalysis,train,W_160031,P_516804,23174,0.0,0
coveranalysis,train,W_28640,P_51703,18923,0.03208,0
coveranalysis,train,W_160063,P_517043,15608,0.0025,0
coveranalysis,train,W_160063,P_517044,13955,0.00079,0
coveranalysis,train,W_128996,P_517126,16582,0.00018,0
coveranalysis,train,W_160093,P_517437,12902,0.0,0
coveranalysis,train,W_160093,P_517441,11519,0.01389,0
coveranalysis,train,W_106252,P_517490,14049,0.00043,0
coveranalysis,train,W_80570,P_517570,14990,0.00807,0
coveranalysis,train,W_51760,P_51763,13790,0.00392,0
coveranalysis,train,W_30459,P_517815,24262,0.00845,0
coveranalysis,train,W_160182,P_518054,19036,0.00011,0
coveranalysis,train,W_160182,P_518057,22265,0.00472,0
coveranalysis,train,W_51812,P_51814,16612,0.0006,0
coveranalysis,train,W_152829,P_518172,12105,0.02123,0
coveranalysis,train,W_142912,P_518191,10334,0.00339,0
coveranalysis,train,W_160193,P_518210,11465,0.07405,0
coveranalysis,train,W_99974,P_518212,14247,0.0,0
coveranalysis,train,W_94138,P_518281,12927,0.00681,0
coveranalysis,train,W_160202,P_518329,22102,0.00072,0
coveranalysis,train,W_160202,P_518331,21717,0.01036,0
coveranalysis,train,W_134472,P_518333,21361,0.0,0
coveranalysis,train,W_135180,P_518341,26160,0.02966,0
coveranalysis,train,W_134873,P_518395,22021,5e-05,0
coveranalysis,train,W_160209,P_518429,19136,0.00543,0
coveranalysis,train,W_160209,P_518430,18507,0.0,0
coveranalysis,train,W_160211,P_518470,14590,0.02584,0
coveranalysis,train,W_160220,P_518519,13349,0.0,0
coveranalysis,train,W_160236,P_518577,25281,0.02306,0
coveranalysis,train,W_160236,P_518578,27507,0.01872,0
coveranalysis,train,W_160287,P_518796,18523,0.00486,0
coveranalysis,train,W_160287,P_518797,14429,7e-05,0
coveranalysis,train,W_160333,P_519099,14418,0.0,0
coveranalysis,train,W_160362,P_519330,25072,0.01695,0
coveranalysis,train,W_160362,P_519331,14532,0.00158,0
coveranalysis,train,W_160381,P_519373,25938,0.03832,0
coveranalysis,train,W_160381,P_519374,17462,0.0,0
coveranalysis,train,W_160402,P_519484,19111,0.02496,0
coveranalysis,train,W_160402,P_519485,14842,0.00344,0
coveranalysis,train,W_126506,P_519589,10620,0.00433,0
coveranalysis,train,W_49978,P_519614,25834,0.00859,0
coveranalysis,train,W_14954,P_519616,17891,0.01755,0
coveranalysis,train,W_160438,P_519745,13119,0.00259,0
coveranalysis,train,W_160438,P_519746,12010,0.02773,0
coveranalysis,train,W_160456,P_519852,20990,0.00381,0
coveranalysis,train,W_160456,P_519854,14067,0.00036,0
coveranalysis,train,W_160457,P_519856,21233,0.01856,0
coveranalysis,train,W_160457,P_519857,15527,0.00077,0
coveranalysis,train,W_160485,P_519978,16113,0.00062,0
coveranalysis,train,W_160485,P_519979,16474,0.0153,0
coveranalysis,train,W_160500,P_520155,15653,0.00019,0
coveranalysis,train,W_160500,P_520159,15605,0.00026,0
coveranalysis,train,W_160524,P_520234,17231,0.08218,0
coveranalysis,train,W_160524,P_520236,14294,0.0,0
coveranalysis,train,W_56141,P_520286,24057,0.00819,0
coveranalysis,train,W_56141,P_520288,14594,7e-05,0
coveranalysis,train,W_160551,P_520552,11283,0.00027,0
coveranalysis,train,W_160551,P_520553,15274,0.0,0
coveranalysis,train,W_75623,P_520589,18340,0.0,0
coveranalysis,train,W_49337,P_520871,17264,0.03904,0
coveranalysis,train,W_160601,P_520876,30743,0.0,0
coveranalysis,train,W_160601,P_520877,30199,0.00285,0
coveranalysis,train,W_160642,P_521087,12325,0.01566,0
coveranalysis,train,W_160642,P_521143,15492,0.00536,0
coveranalysis,train,W_160692,P_521308,22190,0.0,0
coveranalysis,train,W_160692,P_521309,15149,0.00026,0
coveranalysis,train,W_5088,P_521538,18779,0.00857,0
coveranalysis,train,W_144158,P_521604,13448,0.00885,0
coveranalysis,train,W_160758,P_521669,19748,0.01139,0
coveranalysis,train,W_160758,P_521670,13563,0.00022,0
coveranalysis,train,W_160773,P_521866,12999,0.02023,0
coveranalysis,train,W_121229,P_521916,25109,0.02875,0
coveranalysis,train,W_128996,P_522086,20206,0.0,0
coveranalysis,train,W_148555,P_522171,16511,0.01011,0
coveranalysis,train,W_76140,P_522382,17270,0.02056,0
coveranalysis,train,W_19497,P_522462,18898,0.00021,0
coveranalysis,train,W_19497,P_522463,20875,0.0,0
coveranalysis,train,W_160898,P_522857,25141,0.00056,0
coveranalysis,train,W_156457,P_523140,18009,0.00616,0
coveranalysis,train,W_73234,P_523418,17574,0.0,0
coveranalysis,train,W_76272,P_523436,16730,0.00496,0
coveranalysis,train,W_52350,P_52350,20675,0.00334,0
coveranalysis,train,W_52350,P_52352,15859,0.00631,0
coveranalysis,train,W_160333,P_523666,20078,0.00015,0
coveranalysis,train,W_160995,P_523697,25523,0.0,0
coveranalysis,train,W_160995,P_523714,29087,3e-05,0
coveranalysis,train,W_122241,P_523745,11738,0.02982,0
coveranalysis,train,W_121338,P_523843,16310,0.00061,0
coveranalysis,train,W_161023,P_524101,24067,0.00673,0
coveranalysis,train,W_161023,P_524104,23100,0.00848,0
coveranalysis,train,W_161038,P_524203,15974,0.0,0
coveranalysis,train,W_161038,P_524204,16712,0.00108,0
coveranalysis,train,W_120611,P_524322,17243,0.0,0
coveranalysis,train,W_153153,P_524360,19203,0.01307,0
coveranalysis,train,W_49593,P_524369,22621,0.00053,0
coveranalysis,train,W_144244,P_524370,16619,0.00042,0
coveranalysis,train,W_128958,P_524378,21299,0.00033,0
coveranalysis,train,W_109456,P_524544,14907,0.0,0
coveranalysis,train,W_40499,P_524683,18188,0.00495,0
coveranalysis,train,W_130312,P_524812,17407,0.00063,0
coveranalysis,train,W_60010,P_524860,13559,0.0191,0
coveranalysis,train,W_138406,P_524938,11958,0.02007,0
coveranalysis,train,W_161148,P_525166,29317,0.0028,0
coveranalysis,train,W_161148,P_525167,39231,0.0,0
coveranalysis,train,W_158034,P_525251,21427,0.06151,0
coveranalysis,train,W_161171,P_525288,14733,0.00095,0
coveranalysis,train,W_161179,P_525318,19155,0.01744,0
coveranalysis,train,W_161179,P_525319,17406,0.00362,0
coveranalysis,train,W_17814,P_525515,39423,0.00413,0
coveranalysis,train,W_60015,P_525684,15722,0.0,0
coveranalysis,train,W_161242,P_525774,16419,0.01791,0
coveranalysis,train,W_161250,P_525821,19049,0.00037,0
coveranalysis,train,W_161250,P_525827,17476,0.01024,0
coveranalysis,train,W_161292,P_525995,19885,0.0,0
