query_pid,query_wid,n_rel,s1_rel_ranks,s1_first,s1_ap,s1_top1,cov_K5,hyb_first_K5,hyb_ap_K5,hyb_top1_K5,rr_first_K5,rr_ap_K5,hub_first_K5,hub_ap_K5,hub_top1_K5,cov_K10,hyb_first_K10,hyb_ap_K10,hyb_top1_K10,rr_first_K10,rr_ap_K10,hub_first_K10,hub_ap_K10,hub_top1_K10,cov_K20,hyb_first_K20,hyb_ap_K20,hyb_top1_K20,rr_first_K20,rr_ap_K20,hub_first_K20,hub_ap_K20,hub_top1_K20,cov_K30,hyb_first_K30,hyb_ap_K30,hyb_top1_K30,rr_first_K30,rr_ap_K30,hub_first_K30,hub_ap_K30,hub_top1_K30,cov_K50,hyb_first_K50,hyb_ap_K50,hyb_top1_K50,rr_first_K50,rr_ap_K50,hub_first_K50,hub_ap_K50,hub_top1_K50,cov_K100,hyb_first_K100,hyb_ap_K100,hyb_top1_K100,rr_first_K100,rr_ap_K100,hub_first_K100,hub_ap_K100,hub_top1_K100,cov_K200,hyb_first_K200,hyb_ap_K200,hyb_top1_K200,rr_first_K200,rr_ap_K200,hub_first_K200,hub_ap_K200,hub_top1_K200,cov_K500,hyb_first_K500,hyb_ap_K500,hyb_top1_K500,rr_first_K500,rr_ap_K500,hub_first_K500,hub_ap_K500,hub_top1_K500
P_443601,W_132642,12,254;273;376;900;1072;1167;1410;1582;1855;2175;3094;3337,254,0.005009495427591248,P_378485,0,254,0.0050095,P_365614,254,0.0050095,254,0.0050095,P_183589,0,254,0.0050095,P_365614,254,0.0050095,254,0.0050095,P_596326,0,254,0.0050095,P_774218,254,0.0050095,254,0.0050095,P_357909,0,254,0.0050095,P_774218,254,0.0050095,254,0.0050095,P_357909,0,254,0.0050095,P_774218,254,0.0050095,254,0.0050095,P_147869,0,254,0.0050095,P_774218,254,0.0050095,254,0.0050095,P_147869,0,254,0.0050095,P_381582,254,0.0050095,254,0.0050095,P_334290,3,70,0.00558881,P_381582,59,0.00582512,60,0.00576258,P_334290
P_443961,W_23525,12,2;3;4;6;15;73;97;179;209;264;662;2364,2,0.2681957982116218,P_22159,3,1,0.35847358,P_782784,1,0.35847358,1,0.35847358,P_782784,4,1,0.33995506,P_782784,1,0.33995506,1,0.32970373,P_782784,5,1,0.38625135,P_782784,1,0.36784858,1,0.37652913,P_782784,5,1,0.3607463,P_782784,1,0.33492285,1,0.34590744,P_782784,5,1,0.34371663,P_782784,1,0.32004765,1,0.33416802,P_782784,7,1,0.42814118,P_406768,1,0.43444599,1,0.43919517,P_782784,8,1,0.50487013,P_406768,1,0.50330507,1,0.50524591,P_782784,10,1,0.5809235,P_406768,1,0.54492848,1,0.58613101,P_782784
P_444172,W_24484,12,103;290;968;1482;2737;3837;5327;6338;6797;8799;9073;9333,103,0.002777425088857022,P_777002,0,103,0.00277743,P_348844,103,0.00277743,103,0.00277743,P_403811,0,103,0.00277743,P_516735,103,0.00277743,103,0.00277743,P_516735,0,103,0.00277743,P_348844,103,0.00277743,103,0.00277743,P_403811,0,103,0.00277743,P_516735,103,0.00277743,103,0.00277743,P_516735,0,103,0.00277743,P_516735,103,0.00277743,103,0.00277743,P_516735,0,103,0.00277743,P_516735,103,0.00277743,103,0.00277743,P_516735,1,37,0.00422062,P_516735,31,0.00465654,56,0.00345646,P_516735,2,49,0.00366707,P_516735,58,0.00343212,82,0.00304122,P_516735
P_444247,W_21352,12,3;7;8;10;15;124;190;281;364;455;1211;2838,3,0.1584245778306659,P_771552,1,1,0.21398013,P_262564,1,0.21398013,1,0.21398013,P_262564,4,1,0.3478095,P_262564,1,0.35892061,1,0.35892061,P_262564,5,1,0.38253172,P_262564,1,0.38568829,1,0.43114283,P_262564,5,1,0.37385117,P_262564,1,0.37558728,1,0.41725394,P_262564,5,1,0.36269045,P_262564,1,0.3632416,1,0.41725394,P_262564,5,1,0.35511944,P_262564,1,0.35442326,1,0.40733331,P_262564,7,1,0.51253597,P_262564,1,0.49995615,1,0.54626262,P_21352,10,1,0.68789671,P_262564,1,0.67088761,1,0.7604676,P_21352
P_44427,W_10065,12,117;135;141;191;202;469;530;565;1554;1730;3241;8406,117,0.012240561455224959,P_6939,0,117,0.01224056,P_311372,117,0.01224056,117,0.01224056,P_311372,0,117,0.01224056,P_311372,117,0.01224056,117,0.01224056,P_620012,0,117,0.01224056,P_441278,117,0.01224056,117,0.01224056,P_620012,0,117,0.01224056,P_441278,117,0.01224056,117,0.01224056,P_620012,0,117,0.01224056,P_441278,117,0.01224056,117,0.01224056,P_620012,0,117,0.01224056,P_411840,117,0.01224056,117,0.01224056,P_411840,4,32,0.01619406,P_411840,27,0.01747306,13,0.02170331,P_533374,6,50,0.01142148,P_494866,59,0.01113613,19,0.01485713,P_614372
P_444296,W_6394,12,4;7;22;40;142;460;735;737;876;3958;4190;8293,4,0.07146534143933285,P_741052,1,1,0.13396534,P_411998,1,0.13396534,1,0.13396534,P_411998,2,1,0.19348915,P_411998,1,0.19348915,1,0.19348915,P_411998,2,1,0.19348915,P_411998,1,0.19348915,1,0.19348915,P_411998,3,1,0.26545885,P_411998,1,0.26545885,1,0.26545885,P_411998,4,1,0.34045885,P_411998,1,0.34045885,1,0.34045885,P_411998,4,1,0.34045885,P_411998,1,0.34045885,1,0.34045885,P_411998,5,1,0.34004983,P_411998,1,0.34011257,1,0.33981395,P_411998,6,1,0.33898286,P_411998,1,0.33901468,1,0.34052988,P_436358
P_444300,W_4762,12,7;10;31;32;193;276;840;1317;2275;7790;11302;11717,7,0.052826843372974046,P_162348,0,7,0.05282684,P_61190,7,0.05282684,7,0.05282684,P_61190,2,1,0.14092208,P_4762,1,0.14092208,1,0.14092208,P_4762,2,1,0.13139827,P_4762,1,0.13139827,1,0.12842208,P_4762,2,1,0.12842208,P_4762,1,0.12610727,1,0.12274026,P_4762,4,1,0.21595942,P_4762,1,0.22482185,1,0.20617106,P_4762,4,1,0.2085015,P_4762,1,0.21171293,1,0.19674645,P_4762,5,1,0.20403298,P_4762,1,0.19656265,1,0.18759687,P_13566,6,1,0.27469205,P_4762,1,0.26465078,1,0.26185559,P_13566
P_44435,W_44435,12,50;67;87;95;97;292;329;1690;2579;3395;3707;3752,50,0.01976202622114902,P_610469,0,50,0.01976203,P_610469,50,0.01976203,50,0.01976203,P_681975,0,50,0.01976203,P_292660,50,0.01976203,50,0.01976203,P_314818,0,50,0.01976203,P_292660,50,0.01976203,50,0.01976203,P_314818,0,50,0.01976203,P_292660,50,0.01976203,50,0.01976203,P_681985,1,50,0.01976203,P_194422,50,0.01976203,50,0.01976203,P_194422,5,61,0.01900761,P_194422,58,0.01921159,55,0.01906555,P_194422,5,92,0.01251537,P_194422,90,0.01247571,71,0.01268598,P_194422,7,182,0.00768324,P_194422,200,0.00753755,150,0.00770628,P_194422
P_444429,W_21826,12,9;64;103;166;287;426;802;889;1390;1820;2365;2955,9,0.022124856408468677,P_37776,0,9,0.02212486,P_37776,9,0.02212486,9,0.02212486,P_195007,1,1,0.09619893,P_37975,1,0.09619893,1,0.09619893,P_37975,1,1,0.09619893,P_37975,1,0.09619893,1,0.09619893,P_37975,1,1,0.09619893,P_37975,1,0.09619893,1,0.09619893,P_37975,1,1,0.09619893,P_37975,1,0.09619893,1,0.09619893,P_37975,2,1,0.09915032,P_37975,1,0.0997676,1,0.09897111,P_37975,4,1,0.10544391,P_37975,1,0.10660132,1,0.129662,P_37975,6,1,0.09945042,P_37975,2,0.05695288,1,0.14966027,P_37975
P_444457,W_20064,12,1;2;3;4;12;18;47;62;73;162;884;1460,1,0.4361372592973422,P_45322,4,1,0.41947059,P_45322,1,0.41947059,1,0.43613726,P_45322,4,1,0.38984096,P_45322,1,0.38984096,1,0.41947059,P_45322,6,1,0.45203638,P_45322,1,0.44161972,1,0.46738726,P_45322,6,1,0.43845207,P_45322,1,0.42937319,1,0.46143488,P_45322,7,1,0.49115015,P_45322,1,0.48474837,1,0.50953594,P_45322,9,1,0.63027862,P_45322,1,0.62116648,1,0.64168212,P_45322,10,1,0.66558132,P_45322,1,0.67878479,1,0.70540261,P_45322,10,1,0.65240766,P_45322,1,0.66868929,1,0.69130666,P_45322
P_444464,W_22451,12,3;12;110;122;332;346;567;603;2461;2653;2848;5798,3,0.05261933148186154,P_673225,1,1,0.10817489,P_345213,1,0.10817489,1,0.10817489,P_345213,1,1,0.10817489,P_345213,1,0.10817489,1,0.10817489,P_345213,2,1,0.17761933,P_101536,1,0.17761933,1,0.17761933,P_345213,2,1,0.17761933,P_101536,1,0.17761933,1,0.17761933,P_345213,2,1,0.17761933,P_101536,1,0.17761933,1,0.17761933,P_345213,2,1,0.17761933,P_101536,1,0.14984155,1,0.17761933,P_345213,4,1,0.2721514,P_101536,1,0.29066992,1,0.33928103,P_345213,6,1,0.29794456,P_101536,2,0.23430718,1,0.43727537,P_211003
P_444501,W_8850,12,3;69;74;119;189;231;888;1014;1427;1892;5286;7876,3,0.04332260355833507,P_4916,1,5,0.03221149,P_223316,5,0.03221149,5,0.03221149,P_4916,1,10,0.02387816,P_223316,10,0.02387816,10,0.02387816,P_399827,1,18,0.02017446,P_223316,19,0.01993079,18,0.02017446,P_399827,1,26,0.01874995,P_223316,27,0.01863125,26,0.01874995,P_399827,1,43,0.01748281,P_668895,46,0.01735642,45,0.01739668,P_668895,3,1,0.10782999,P_196363,1,0.10762066,1,0.17916491,P_196363,5,1,0.14029459,P_196363,1,0.14444695,1,0.34045957,P_442190,6,1,0.13504773,P_196363,1,0.1321895,1,0.42038381,P_442190
P_444506,W_9133,12,1;2;3;4;6;7;8;10;15;19;82;980,1,0.7198486016143728,P_124468,4,1,0.7198486,P_248158,1,0.7198486,1,0.7198486,P_116825,8,1,0.77272559,P_248158,1,0.77272559,1,0.75605892,P_116825,10,1,0.7909074,P_248158,1,0.77596633,1,0.76346633,P_116825,10,1,0.75816318,P_248158,1,0.74306347,1,0.73362784,P_116825,10,1,0.7172934,P_248158,1,0.69514019,1,0.71332648,P_116825,11,1,0.66820546,P_248158,1,0.64912988,1,0.68566395,P_116825,11,1,0.64157663,P_248158,1,0.62333913,1,0.66004995,P_116825,11,1,0.61304296,P_248158,1,0.60185959,1,0.62805807,P_116825
P_444535,W_32058,12,1;3;8;9;24;35;145;208;373;736;900;7251,1,0.2503502688016828,P_124173,2,1,0.25035027,P_124173,1,0.25035027,1,0.27812805,P_124173,4,1,0.31400768,P_124173,1,0.31996006,1,0.37650768,P_124173,4,1,0.28181071,P_124173,1,0.27333307,1,0.35984101,P_124173,5,1,0.30032304,P_124173,1,0.29433175,1,0.39456323,P_124173,6,1,0.33875816,P_124173,1,0.34415351,1,0.46986085,P_124173,6,1,0.3206545,P_124173,1,0.32697865,1,0.45975984,P_124173,7,1,0.26466392,P_124173,2,0.2180898,1,0.51070966,P_124173,9,1,0.25162573,P_124173,2,0.17030541,1,0.52931457,P_124173
P_444561,W_111656,12,77;144;500;660;967;1213;1865;3028;3137;3341;3386;4958,77,0.005581667704259354,P_420284,0,77,0.00558167,P_525015,77,0.00558167,77,0.00558167,P_125333,0,77,0.00558167,P_525015,77,0.00558167,77,0.00558167,P_125333,0,77,0.00558167,P_525015,77,0.00558167,77,0.00558167,P_125333,0,77,0.00558167,P_406333,77,0.00558167,77,0.00558167,P_125333,0,77,0.00558167,P_406333,77,0.00558167,77,0.00558167,P_125333,1,3,0.03227719,P_234995,3,0.03227719,1,0.08783275,P_434353,2,3,0.03205612,P_234995,4,0.0251332,1,0.08752568,P_434353,3,6,0.02014399,P_391869,12,0.01487371,1,0.090658,P_434353
P_444573,W_98311,12,712;2030;2112;2128;2905;3086;3594;4608;5814;5961;6128;11740,712,0.001590154211539835,P_131379,0,712,0.00159015,P_178035,712,0.00159015,712,0.00159015,P_498415,0,712,0.00159015,P_178035,712,0.00159015,712,0.00159015,P_144383,0,712,0.00159015,P_178035,712,0.00159015,712,0.00159015,P_144383,0,712,0.00159015,P_178035,712,0.00159015,712,0.00159015,P_144383,0,712,0.00159015,P_178035,712,0.00159015,712,0.00159015,P_483494,0,712,0.00159015,P_178035,712,0.00159015,712,0.00159015,P_77932,0,712,0.00159015,P_254520,712,0.00159015,712,0.00159015,P_77932,0,712,0.00159015,P_254520,712,0.00159015,712,0.00159015,P_77932
P_444594,W_34907,12,78;221;335;821;1028;1968;2075;2165;2546;3004;3592;5585,78,0.005229473350839779,P_25043,0,78,0.00522947,P_25043,78,0.00522947,78,0.00522947,P_25043,0,78,0.00522947,P_405596,78,0.00522947,78,0.00522947,P_405596,0,78,0.00522947,P_405596,78,0.00522947,78,0.00522947,P_405596,0,78,0.00522947,P_405596,78,0.00522947,78,0.00522947,P_405596,0,78,0.00522947,P_405596,78,0.00522947,78,0.00522947,P_52703,1,34,0.00661208,P_405596,32,0.00676526,43,0.00609908,P_52703,1,52,0.00576366,P_405596,53,0.00573342,71,0.00533481,P_52703,3,89,0.00487227,P_405596,115,0.00467925,4,0.02542363,P_52703
P_444618,W_10253,12,25;38;48;176;182;268;517;569;1057;1222;1383;3225,25,0.02364095573844698,P_162278,0,25,0.02364096,P_290357,25,0.02364096,25,0.02364096,P_24223,0,25,0.02364096,P_290357,25,0.02364096,25,0.02364096,P_24223,0,25,0.02364096,P_76717,25,0.02364096,25,0.02364096,P_482965,1,19,0.02469359,P_14342,19,0.02469359,21,0.02427588,P_14342,3,2,0.08154666,P_14342,2,0.09404666,1,0.11950962,P_10253,3,2,0.0702005,P_14342,2,0.07351094,1,0.10884929,P_10253,5,2,0.15592712,P_14342,2,0.17454431,1,0.1592166,P_10253,6,2,0.14987799,P_14342,3,0.13626474,1,0.17033806,P_10253
P_44463,W_9297,12,12;26;110;119;126;135;206;270;293;456;492;1800,12,0.0375458931285807,P_340798,0,12,0.03754589,P_340798,12,0.03754589,12,0.03754589,P_340798,0,12,0.03754589,P_419746,12,0.03754589,12,0.03754589,P_321732,1,1,0.11393478,P_116752,1,0.11393478,1,0.11393478,P_116752,2,1,0.19085786,P_116752,1,0.19085786,1,0.19085786,P_116752,2,1,0.19085786,P_116752,1,0.19085786,1,0.19085786,P_116752,2,1,0.19085786,P_116752,1,0.19085786,1,0.19085786,P_116752,6,1,0.35359723,P_116752,1,0.31335904,1,0.40562528,P_116752,11,1,0.70308041,P_422800,1,0.69227301,1,0.77328331,P_422800
P_44466,W_51980,12,7;409;528;620;684;702;957;1271;1360;1606;2605;3336,7,0.017500862398524074,P_663938,0,7,0.01750086,P_584655,7,0.01750086,7,0.01750086,P_584655,1,1,0.08892943,P_64600,1,0.08892943,1,0.08892943,P_64600,1,1,0.08892943,P_64600,1,0.08892943,1,0.08892943,P_64600,1,1,0.08892943,P_64600,1,0.08892943,1,0.08892943,P_64600,1,1,0.08892943,P_64600,1,0.08892943,1,0.08892943,P_64600,1,1,0.08892943,P_64600,1,0.08892943,1,0.08892943,P_64600,1,1,0.08892943,P_64600,1,0.08892943,1,0.08892943,P_64600,2,1,0.09963305,P_64600,1,0.10241082,1,0.17185527,P_64600
P_444753,W_462,12,1;2;3;5;7;11;13;21;27;50;165;363,1,0.5510176691994874,P_554568,4,1,0.56768434,P_57786,1,0.56768434,1,0.56768434,P_763963,5,1,0.57760497,P_57786,1,0.57760497,1,0.57760497,P_763963,7,1,0.63753116,P_9608,1,0.63753116,1,0.65741752,P_763963,9,1,0.69079144,P_9608,1,0.67233154,1,0.75738445,P_763963,10,1,0.74205308,P_9608,1,0.71436397,1,0.82573462,P_763963,10,1,0.67034741,P_9608,1,0.55040956,1,0.80726143,P_763963,11,1,0.68839147,P_9608,1,0.53914517,1,0.87497704,P_763963,12,1,0.6062629,P_9608,1,0.38300387,1,0.8632741,P_763963
P_44478,W_5958,12,184;238;452;710;728;859;924;1034;1313;1619;1841;8472,184,0.006308120201844608,P_514274,0,184,0.00630812,P_514274,184,0.00630812,184,0.00630812,P_514274,0,184,0.00630812,P_514274,184,0.00630812,184,0.00630812,P_514274,0,184,0.00630812,P_514274,184,0.00630812,184,0.00630812,P_514274,0,184,0.00630812,P_267077,184,0.00630812,184,0.00630812,P_267077,0,184,0.00630812,P_267077,184,0.00630812,184,0.00630812,P_267077,0,184,0.00630812,P_267077,184,0.00630812,184,0.00630812,P_38872,1,13,0.01226548,P_267077,4,0.02668855,1,0.08918855,P_158109,3,15,0.01338455,P_10758,7,0.01985624,1,0.21293518,P_158109
P_44489,W_1454,12,1;2;29;67;87;89;335;424;1035;1772;4604;10559,1,0.1954720750890356,P_257548,2,1,0.19547208,P_257548,1,0.19547208,1,0.19547208,P_257548,2,1,0.19547208,P_257548,1,0.1676943,1,0.15380541,P_257548,2,1,0.15380541,P_257548,1,0.14547208,1,0.14547208,P_257548,3,1,0.16791199,P_257548,1,0.14707866,1,0.15232758,P_257548,3,1,0.14692083,P_257548,2,0.0926279,1,0.13941549,P_257548,6,1,0.16024304,P_257548,4,0.09902561,1,0.14433862,P_257548,6,2,0.10265251,P_757978,5,0.07231734,1,0.12527691,P_257548,8,3,0.08429558,P_757978,8,0.0525519,1,0.11682373,P_257548
P_445065,W_10851,12,6;122;152;155;329;359;488;811;843;1547;2603;4525,6,0.025728399849338116,P_585411,0,6,0.0257284,P_587352,6,0.0257284,6,0.0257284,P_587352,1,5,0.02850618,P_419256,5,0.02850618,1,0.09517284,P_345144,1,5,0.02850618,P_419256,5,0.02850618,1,0.09517284,P_345144,1,8,0.02225618,P_419256,8,0.02225618,1,0.09517284,P_345144,1,16,0.01704784,P_680832,17,0.01674147,1,0.09517284,P_345144,1,31,0.01452768,P_689223,37,0.01409176,1,0.09517284,P_345144,4,49,0.01800973,P_408973,42,0.01815068,2,0.09199316,P_235027,7,1,0.1024542,P_198050,1,0.10267285,1,0.26350387,P_198050
P_445070,W_4814,12,163;429;599;633;764;1614;2072;2158;2762;3099;3813;5568,163,0.00424977679819846,P_170345,0,163,0.00424978,P_416537,163,0.00424978,163,0.00424978,P_416537,0,163,0.00424978,P_416537,163,0.00424978,163,0.00424978,P_416537,0,163,0.00424978,P_416537,163,0.00424978,163,0.00424978,P_416537,0,163,0.00424978,P_416537,163,0.00424978,163,0.00424978,P_416537,0,163,0.00424978,P_416537,163,0.00424978,163,0.00424978,P_416537,0,163,0.00424978,P_416537,163,0.00424978,163,0.00424978,P_416537,1,185,0.00418898,P_722720,185,0.00418898,184,0.00419143,P_416537,2,449,0.00388357,P_722720,453,0.00388193,438,0.00390026,P_176363
P_44508,W_37513,12,1;2;3;4;6;7;13;20;32;35;96;307,1,0.6124644413223402,P_37513,4,1,0.59579777,P_37513,1,0.59579777,1,0.61246444,P_37513,6,1,0.61742476,P_37513,1,0.61742476,1,0.63825809,P_37513,8,1,0.68260198,P_37513,1,0.65810191,1,0.71746037,P_37513,8,1,0.59817025,P_37513,1,0.57394185,1,0.71005296,P_37513,10,1,0.62500069,P_37513,1,0.60352501,1,0.8269085,P_37513,11,1,0.55824858,P_37513,1,0.49817696,1,0.798291,P_37513,11,1,0.4736983,P_37513,1,0.38917829,1,0.73735309,P_37513,12,1,0.46163439,P_37513,1,0.37660183,1,0.67508263,P_37513
P_445104,W_7202,12,2;9;22;38;75;144;196;401;664;1441;2238;4642,2,0.096320066478918,P_65382,1,5,0.07132007,P_420388,5,0.07132007,1,0.13798673,P_7202,2,7,0.06887298,P_420388,7,0.06887298,1,0.14030155,P_7202,2,11,0.0556154,P_420388,12,0.05419044,1,0.13137298,P_7202,3,13,0.05624416,P_785222,12,0.05401961,2,0.09143791,P_785222,4,5,0.06347406,P_785222,3,0.07223028,1,0.17525628,P_440147,5,6,0.05955929,P_698510,6,0.06039548,1,0.15878087,P_440147,7,11,0.03964628,P_698510,18,0.03575712,1,0.14899751,P_440147,8,26,0.0232405,P_698510,44,0.01956906,1,0.12523395,P_440147
P_44511,W_20064,12,1;11;12;17;18;31;37;40;63;65;66;167,1,0.25523782536034123,P_411555,1,1,0.25523783,P_411555,1,0.25523783,1,0.25523783,P_411555,1,1,0.25523783,P_411555,1,0.25523783,1,0.25523783,P_411555,5,1,0.28225095,P_411555,1,0.28621921,1,0.35050492,P_411555,5,1,0.25586206,P_411555,1,0.25035738,1,0.34356048,P_411555,8,1,0.26596209,P_411555,1,0.26416759,1,0.45999334,P_411555,11,1,0.35227474,P_411555,1,0.3810415,1,0.62255586,P_411555,12,1,0.32275042,P_411555,1,0.33099223,1,0.55020777,P_402087,12,1,0.28493256,P_411555,1,0.27729642,1,0.5216004,P_402087
P_44515,W_1454,12,3;4;5;9;18;25;30;341;422;519;845;8077,3,0.22562063233463273,P_240805,3,1,0.35617619,P_29237,1,0.35617619,1,0.35617619,P_29237,4,1,0.40247248,P_29237,1,0.40247248,1,0.40247248,P_29237,5,1,0.46265767,P_29237,1,0.46265767,1,0.46265767,P_24879,7,1,0.50967156,P_24879,1,0.52737989,1,0.57136137,P_24879,7,1,0.47876878,P_24879,1,0.47040094,1,0.55141835,P_24879,7,1,0.45820993,P_24879,1,0.44173568,1,0.54821322,P_24879,7,1,0.44694317,P_24879,1,0.41184719,1,0.53571322,P_24879,9,1,0.42566841,P_24879,1,0.38382573,1,0.52919848,P_24879
P_44516,W_2966,12,1;4;5;6;14;15;27;34;44;49;55;80,1,0.3980824989928631,P_400758,3,1,0.4730825,P_400758,1,0.4730825,1,0.4730825,P_40755,4,1,0.50086028,P_400758,1,0.50086028,1,0.50086028,P_40755,6,1,0.60443171,P_400758,1,0.60443171,1,0.60443171,P_40755,7,1,0.6661601,P_68599,1,0.6661601,1,0.6661601,P_40755,10,1,0.79362536,P_254731,1,0.7962963,1,0.83472222,P_40755,12,1,0.90601418,P_254731,1,0.87035675,1,0.96212121,P_40755,12,1,0.88169935,P_254731,1,0.77905564,1,0.95,P_40755,12,1,0.87065773,P_254731,1,0.75222822,1,0.94444444,P_40755
P_445206,W_4702,12,7;109;116;144;672;796;852;1836;2019;2465;2976;8737,7,0.021331766012572848,P_114057,0,7,0.02133177,P_135759,7,0.02133177,7,0.02133177,P_145396,1,1,0.09276034,P_250722,1,0.09276034,1,0.09276034,P_250722,1,1,0.09276034,P_250722,1,0.09276034,1,0.09276034,P_250722,1,1,0.09276034,P_250722,1,0.09276034,1,0.09276034,P_250722,1,1,0.09276034,P_250722,1,0.09276034,1,0.09276034,P_250722,1,1,0.09276034,P_250722,1,0.09276034,1,0.09276034,P_250722,4,1,0.3367613,P_250722,1,0.3367613,1,0.3367613,P_340575,4,1,0.3367613,P_250722,1,0.3367613,1,0.3367613,P_340575
P_44525,W_21025,12,9;23;26;52;64;115;177;304;306;387;643;2146,9,0.055374059703627514,P_754466,0,9,0.05537406,P_754466,9,0.05537406,9,0.05537406,P_754466,1,3,0.07389258,P_754466,1,0.12944813,1,0.12944813,P_21025,1,5,0.06278147,P_575477,3,0.07389258,1,0.12944813,P_21025,3,5,0.07568161,P_575477,3,0.09406785,1,0.20517896,P_656131,3,7,0.06212327,P_575477,6,0.06761283,1,0.20201727,P_656131,5,8,0.06938433,P_575477,11,0.06557134,1,0.35579315,P_331684,7,9,0.0683145,P_575477,12,0.05398938,1,0.43635897,P_331684,10,5,0.07136295,P_329327,3,0.07057361,1,0.49026353,P_331684
P_445260,W_20005,12,125;214;262;437;823;1391;1953;2681;3472;4422;4639;4806,125,0.005385677343310137,P_419684,0,125,0.00538568,P_419684,125,0.00538568,125,0.00538568,P_419684,0,125,0.00538568,P_419684,125,0.00538568,125,0.00538568,P_419684,0,125,0.00538568,P_753207,125,0.00538568,125,0.00538568,P_419684,0,125,0.00538568,P_573058,125,0.00538568,125,0.00538568,P_573058,0,125,0.00538568,P_573058,125,0.00538568,125,0.00538568,P_573058,0,125,0.00538568,P_573058,125,0.00538568,125,0.00538568,P_573058,1,1,0.08805234,P_455121,1,0.08805234,1,0.08805234,P_455121,4,1,0.1903989,P_455121,1,0.19178778,1,0.31888989,P_789279
P_445537,W_10129,12,2;3;5;6;7;14;36;43;45;116;176;1251,2,0.3595817212461367,P_43515,3,1,0.4623595,P_289048,1,0.4623595,1,0.4623595,P_289048,5,1,0.5139468,P_289048,1,0.5139468,1,0.5139468,P_289048,6,1,0.56156585,P_289048,1,0.56156585,1,0.56156585,P_289048,6,1,0.56156585,P_289048,1,0.56156585,1,0.56156585,P_289048,9,1,0.69959511,P_289048,1,0.7006916,1,0.71110827,P_289048,9,1,0.69374716,P_289048,1,0.69400921,1,0.70664398,P_289048,11,1,0.71114868,P_289048,1,0.71503317,1,0.7147178,P_289048,11,1,0.69722244,P_289048,1,0.69304895,1,0.70559053,P_289048
P_44555,W_1616,12,1;9;40;49;62;63;103;148;266;277;360;1950,1,0.1486165351768767,P_424051,1,1,0.14861654,P_424051,1,0.14861654,1,0.14861654,P_424051,2,1,0.18565357,P_424051,1,0.21343135,1,0.17176468,P_424051,2,1,0.16343135,P_424051,1,0.16343135,1,0.16343135,P_424051,2,1,0.14861654,P_424051,1,0.14861654,1,0.14861654,P_424051,4,1,0.2267016,P_424051,1,0.22309583,1,0.22801468,P_424051,6,1,0.29669035,P_424051,1,0.29602547,1,0.29845226,P_424051,8,1,0.29384787,P_424051,1,0.29263227,1,0.29306797,P_424051,11,1,0.27494025,P_424051,1,0.2730012,1,0.27439342,P_424051
P_44561,W_6715,12,4;15;23;35;91;100;424;566;676;728;853;1249,4,0.068599651372849,P_416422,1,1,0.13109965,P_23926,1,0.13109965,1,0.13109965,P_23926,1,1,0.13109965,P_23926,1,0.13109965,1,0.13109965,P_23926,2,1,0.20332187,P_23926,1,0.20332187,1,0.20332187,P_111226,3,1,0.27578564,P_23926,1,0.27578564,1,0.27578564,P_111226,4,1,0.29007136,P_23926,1,0.29656486,1,0.29959517,P_111226,6,1,0.37096879,P_23926,1,0.37454022,1,0.38635341,P_111226,6,1,0.35685143,P_23926,1,0.33961959,1,0.36788438,P_40599,7,1,0.33170881,P_23926,2,0.15625521,1,0.35698244,P_40599
P_44562,W_10914,12,83;469;606;710;1006;1059;1395;1425;1659;2350;3690;4402,83,0.00529600648955508,P_151903,0,83,0.00529601,P_151903,83,0.00529601,83,0.00529601,P_151903,0,83,0.00529601,P_151903,83,0.00529601,83,0.00529601,P_151903,0,83,0.00529601,P_151903,83,0.00529601,83,0.00529601,P_151903,0,83,0.00529601,P_151903,83,0.00529601,83,0.00529601,P_151903,0,83,0.00529601,P_151903,83,0.00529601,83,0.00529601,P_151903,1,12,0.01123643,P_322800,10,0.01262532,1,0.08762532,P_194781,1,21,0.00826024,P_322800,23,0.00791518,1,0.08762532,P_194781,2,45,0.00633853,P_322800,63,0.0058525,1,0.08796731,P_194781
P_445639,W_11387,12,2;5;6;9;12;13;19;30;32;44;105;489,2,0.3329634834402553,P_654877,2,1,0.42463015,P_335898,1,0.42463015,1,0.42463015,P_626567,4,1,0.46629682,P_52220,1,0.46629682,1,0.46629682,P_52220,7,1,0.56440935,P_52220,1,0.58524269,1,0.58524269,P_52220,8,1,0.61726609,P_52220,1,0.63447388,1,0.64095536,P_52220,10,1,0.6743938,P_52220,1,0.68872966,1,0.68032106,P_52220,10,1,0.65227289,P_52220,1,0.65319875,1,0.65964008,P_52220,11,1,0.67340329,P_52220,1,0.6744361,1,0.71252779,P_52220,12,1,0.67452826,P_52220,1,0.61959973,1,0.67134372,P_52220
